"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~9세","2016년_계_10~19세","2016년_계_20~29세","2016년_계_30~39세","2016년_계_40~49세","2016년_계_50~59세","2016년_계_60~69세","2016년_계_70~79세","2016년_계_80~89세","2016년_계_90~99세","2016년_계_100세 이상","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~9세","2016년_남_10~19세","2016년_남_20~29세","2016년_남_30~39세","2016년_남_40~49세","2016년_남_50~59세","2016년_남_60~69세","2016년_남_70~79세","2016년_남_80~89세","2016년_남_90~99세","2016년_남_100세 이상","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~9세","2016년_여_10~19세","2016년_여_20~29세","2016년_여_30~39세","2016년_여_40~49세","2016년_여_50~59세","2016년_여_60~69세","2016년_여_70~79세","2016년_여_80~89세","2016년_여_90~99세","2016년_여_100세 이상","2017년_계_총인구수","2017년_계_연령구간인구수","2017년_계_0~9세","2017년_계_10~19세","2017년_계_20~29세","2017년_계_30~39세","2017년_계_40~49세","2017년_계_50~59세","2017년_계_60~69세","2017년_계_70~79세","2017년_계_80~89세","2017년_계_90~99세","2017년_계_100세 이상","2017년_남_총인구수","2017년_남_연령구간인구수","2017년_남_0~9세","2017년_남_10~19세","2017년_남_20~29세","2017년_남_30~39세","2017년_남_40~49세","2017년_남_50~59세","2017년_남_60~69세","2017년_남_70~79세","2017년_남_80~89세","2017년_남_90~99세","2017년_남_100세 이상","2017년_여_총인구수","2017년_여_연령구간인구수","2017년_여_0~9세","2017년_여_10~19세","2017년_여_20~29세","2017년_여_30~39세","2017년_여_40~49세","2017년_여_50~59세","2017년_여_60~69세","2017년_여_70~79세","2017년_여_80~89세","2017년_여_90~99세","2017년_여_100세 이상","2018년_계_총인구수","2018년_계_연령구간인구수","2018년_계_0~9세","2018년_계_10~19세","2018년_계_20~29세","2018년_계_30~39세","2018년_계_40~49세","2018년_계_50~59세","2018년_계_60~69세","2018년_계_70~79세","2018년_계_80~89세","2018년_계_90~99세","2018년_계_100세 이상","2018년_남_총인구수","2018년_남_연령구간인구수","2018년_남_0~9세","2018년_남_10~19세","2018년_남_20~29세","2018년_남_30~39세","2018년_남_40~49세","2018년_남_50~59세","2018년_남_60~69세","2018년_남_70~79세","2018년_남_80~89세","2018년_남_90~99세","2018년_남_100세 이상","2018년_여_총인구수","2018년_여_연령구간인구수","2018년_여_0~9세","2018년_여_10~19세","2018년_여_20~29세","2018년_여_30~39세","2018년_여_40~49세","2018년_여_50~59세","2018년_여_60~69세","2018년_여_70~79세","2018년_여_80~89세","2018년_여_90~99세","2018년_여_100세 이상","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~9세","2019년_계_10~19세","2019년_계_20~29세","2019년_계_30~39세","2019년_계_40~49세","2019년_계_50~59세","2019년_계_60~69세","2019년_계_70~79세","2019년_계_80~89세","2019년_계_90~99세","2019년_계_100세 이상","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~9세","2019년_남_10~19세","2019년_남_20~29세","2019년_남_30~39세","2019년_남_40~49세","2019년_남_50~59세","2019년_남_60~69세","2019년_남_70~79세","2019년_남_80~89세","2019년_남_90~99세","2019년_남_100세 이상","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~9세","2019년_여_10~19세","2019년_여_20~29세","2019년_여_30~39세","2019년_여_40~49세","2019년_여_50~59세","2019년_여_60~69세","2019년_여_70~79세","2019년_여_80~89세","2019년_여_90~99세","2019년_여_100세 이상","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~9세","2020년_계_10~19세","2020년_계_20~29세","2020년_계_30~39세","2020년_계_40~49세","2020년_계_50~59세","2020년_계_60~69세","2020년_계_70~79세","2020년_계_80~89세","2020년_계_90~99세","2020년_계_100세 이상","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~9세","2020년_남_10~19세","2020년_남_20~29세","2020년_남_30~39세","2020년_남_40~49세","2020년_남_50~59세","2020년_남_60~69세","2020년_남_70~79세","2020년_남_80~89세","2020년_남_90~99세","2020년_남_100세 이상","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~9세","2020년_여_10~19세","2020년_여_20~29세","2020년_여_30~39세","2020년_여_40~49세","2020년_여_50~59세","2020년_여_60~69세","2020년_여_70~79세","2020년_여_80~89세","2020년_여_90~99세","2020년_여_100세 이상","2021년_계_총인구수","2021년_계_연령구간인구수","2021년_계_0~9세","2021년_계_10~19세","2021년_계_20~29세","2021년_계_30~39세","2021년_계_40~49세","2021년_계_50~59세","2021년_계_60~69세","2021년_계_70~79세","2021년_계_80~89세","2021년_계_90~99세","2021년_계_100세 이상","2021년_남_총인구수","2021년_남_연령구간인구수","2021년_남_0~9세","2021년_남_10~19세","2021년_남_20~29세","2021년_남_30~39세","2021년_남_40~49세","2021년_남_50~59세","2021년_남_60~69세","2021년_남_70~79세","2021년_남_80~89세","2021년_남_90~99세","2021년_남_100세 이상","2021년_여_총인구수","2021년_여_연령구간인구수","2021년_여_0~9세","2021년_여_10~19세","2021년_여_20~29세","2021년_여_30~39세","2021년_여_40~49세","2021년_여_50~59세","2021년_여_60~69세","2021년_여_70~79세","2021년_여_80~89세","2021년_여_90~99세","2021년_여_100세 이상"
"경상북도  (4700000000)","2,700,398","2,700,398","222,272","264,658","308,303","339,593","421,947","460,007","336,251","225,768","107,402","13,386","811","1,356,868","1,356,868","115,131","140,066","171,531","178,597","219,872","236,386","164,986","93,517","33,734","2,877","171","1,343,530","1,343,530","107,141","124,592","136,772","160,996","202,075","223,621","171,265","132,251","73,668","10,509","640","2,691,706","2,691,706","215,451","254,396","305,390","329,087","414,254","461,486","352,151","230,114","113,788","14,776","813","1,353,164","1,353,164","111,557","134,494","170,532","173,565","216,172","236,601","173,742","97,025","36,155","3,140","181","1,338,542","1,338,542","103,894","119,902","134,858","155,522","198,082","224,885","178,409","133,089","77,633","11,636","632","2,676,831","2,676,831","207,609","245,099","300,125","319,542","399,573","467,650","365,286","235,036","120,081","15,972","858","1,346,689","1,346,689","107,358","129,407","168,236","168,868","208,956","239,914","180,808","101,059","38,579","3,323","181","1,330,142","1,330,142","100,251","115,692","131,889","150,674","190,617","227,736","184,478","133,977","81,502","12,649","677","2,665,836","2,665,836","200,184","235,748","294,550","306,807","391,533","465,268","386,456","237,963","129,177","17,223","927","1,342,037","1,342,037","103,223","124,249","165,620","163,100","204,587","239,878","191,200","104,400","42,016","3,567","197","1,323,799","1,323,799","96,961","111,499","128,930","143,707","186,946","225,390","195,256","133,563","87,161","13,656","730","2,639,422","2,639,422","189,561","225,924","284,163","291,117","383,508","459,662","409,250","241,411","135,047","18,786","993","1,329,211","1,329,211","97,729","118,670","160,830","155,283","200,206","237,742","202,941","107,476","44,291","3,831","212","1,310,211","1,310,211","91,832","107,254","123,333","135,834","183,302","221,920","206,309","133,935","90,756","14,955","781","2,626,609","2,626,609","178,515","221,964","276,021","279,475","377,180","454,427","433,047","244,151","140,963","20,313","553","1,323,661","1,323,661","91,921","116,463","156,417","149,655","196,384","235,784","215,957","110,147","46,691","4,181","61","1,302,948","1,302,948","86,594","105,501","119,604","129,820","180,796","218,643","217,090","134,004","94,272","16,132","492"
"경상북도 포항시 (4711000000)","516,775","516,775","46,236","55,081","61,496","69,380","85,333","93,256","62,383","30,109","11,876","1,537","88","261,105","261,105","24,053","29,043","34,806","35,807","42,878","46,206","31,455","13,133","3,416","285","23","255,670","255,670","22,183","26,038","26,690","33,573","42,455","47,050","30,928","16,976","8,460","1,252","65","513,832","513,832","44,828","52,696","60,914","66,821","83,518","92,599","66,248","31,833","12,560","1,728","87","259,491","259,491","23,302","27,780","34,430","34,620","42,019","45,771","33,294","14,205","3,742","303","25","254,341","254,341","21,526","24,916","26,484","32,201","41,499","46,828","32,954","17,628","8,818","1,425","62","510,013","510,013","43,445","50,625","59,688","64,822","80,242","92,738","69,495","33,696","13,300","1,864","98","257,789","257,789","22,656","26,715","33,840","33,703","40,393","46,144","34,579","15,327","4,076","326","30","252,224","252,224","20,789","23,910","25,848","31,119","39,849","46,594","34,916","18,369","9,224","1,538","68","507,025","507,025","41,886","48,518","58,258","62,180","78,697","91,700","73,780","35,479","14,433","1,995","99","256,140","256,140","21,707","25,518","33,131","32,601","39,512","45,949","36,337","16,396","4,606","355","28","250,885","250,885","20,179","23,000","25,127","29,579","39,185","45,751","37,443","19,083","9,827","1,640","71","502,916","502,916","39,673","46,753","56,450","59,577","77,130","90,149","78,580","36,999","15,351","2,142","112","254,222","254,222","20,600","24,487","32,344","31,496","38,777","45,244","38,526","17,294","5,032","392","30","248,694","248,694","19,073","22,266","24,106","28,081","38,353","44,905","40,054","19,705","10,319","1,750","82","503,852","503,852","37,303","46,200","56,622","57,588","76,741","89,130","82,934","38,543","16,407","2,324","60","255,292","255,292","19,334","24,225","32,678","30,755","38,751","44,834","40,569","18,193","5,526","421","6","248,560","248,560","17,969","21,975","23,944","26,833","37,990","44,296","42,365","20,350","10,881","1,903","54"
"경상북도 포항시 남구 (4711100000)","244,748","244,748","21,918","25,329","29,370","33,670","40,740","43,960","30,070","13,843","5,137","664","47","125,811","125,811","11,386","13,410","16,760","17,808","21,151","22,171","15,367","6,181","1,444","122","11","118,937","118,937","10,532","11,919","12,610","15,862","19,589","21,789","14,703","7,662","3,693","542","36","242,469","242,469","21,164","24,163","28,946","32,228","39,630","43,619","31,744","14,717","5,484","726","48","124,553","124,553","10,989","12,753","16,612","17,032","20,549","22,040","16,110","6,743","1,586","124","15","117,916","117,916","10,175","11,410","12,334","15,196","19,081","21,579","15,634","7,974","3,898","602","33","239,400","239,400","20,221","23,255","28,248","30,894","37,865","43,478","33,136","15,626","5,816","808","53","123,222","123,222","10,549","12,263","16,310","16,433","19,600","22,298","16,580","7,279","1,756","137","17","116,178","116,178","9,672","10,992","11,938","14,461","18,265","21,180","16,556","8,347","4,060","671","36","235,633","235,633","19,001","22,165","27,510","28,997","36,691","42,744","34,787","16,532","6,313","841","52","121,261","121,261","9,830","11,697","15,952","15,554","18,932","22,119","17,249","7,797","1,980","135","16","114,372","114,372","9,171","10,468","11,558","13,443","17,759","20,625","17,538","8,735","4,333","706","36","230,422","230,422","17,468","21,242","26,193","26,979","35,625","41,381","36,601","17,237","6,752","887","57","118,767","118,767","9,048","11,159","15,466","14,590","18,351","21,495","18,078","8,227","2,193","143","17","111,655","111,655","8,420","10,083","10,727","12,389","17,274","19,886","18,523","9,010","4,559","744","40","230,801","230,801","16,367","20,936","26,608","25,839","35,548","40,919","38,397","17,988","7,196","976","27","119,438","119,438","8,458","10,994","15,900","14,115","18,486","21,331","18,951","8,608","2,431","163","1","111,363","111,363","7,909","9,942","10,708","11,724","17,062","19,588","19,446","9,380","4,765","813","26"
"경상북도 포항시 북구 (4711300000)","272,027","272,027","24,318","29,752","32,126","35,710","44,593","49,296","32,313","16,266","6,739","873","41","135,294","135,294","12,667","15,633","18,046","17,999","21,727","24,035","16,088","6,952","1,972","163","12","136,733","136,733","11,651","14,119","14,080","17,711","22,866","25,261","16,225","9,314","4,767","710","29","271,363","271,363","23,664","28,533","31,968","34,593","43,888","48,980","34,504","17,116","7,076","1,002","39","134,938","134,938","12,313","15,027","17,818","17,588","21,470","23,731","17,184","7,462","2,156","179","10","136,425","136,425","11,351","13,506","14,150","17,005","22,418","25,249","17,320","9,654","4,920","823","29","270,613","270,613","23,224","27,370","31,440","33,928","42,377","49,260","36,359","18,070","7,484","1,056","45","134,567","134,567","12,107","14,452","17,530","17,270","20,793","23,846","17,999","8,048","2,320","189","13","136,046","136,046","11,117","12,918","13,910","16,658","21,584","25,414","18,360","10,022","5,164","867","32","271,392","271,392","22,885","26,353","30,748","33,183","42,006","48,956","38,993","18,947","8,120","1,154","47","134,879","134,879","11,877","13,821","17,179","17,047","20,580","23,830","19,088","8,599","2,626","220","12","136,513","136,513","11,008","12,532","13,569","16,136","21,426","25,126","19,905","10,348","5,494","934","35","272,494","272,494","22,205","25,511","30,257","32,598","41,505","48,768","41,979","19,762","8,599","1,255","55","135,455","135,455","11,552","13,328","16,878","16,906","20,426","23,749","20,448","9,067","2,839","249","13","137,039","137,039","10,653","12,183","13,379","15,692","21,079","25,019","21,531","10,695","5,760","1,006","42","273,051","273,051","20,936","25,264","30,014","31,749","41,193","48,211","44,537","20,555","9,211","1,348","33","135,854","135,854","10,876","13,231","16,778","16,640","20,265","23,503","21,618","9,585","3,095","258","5","137,197","137,197","10,060","12,033","13,236","15,109","20,928","24,708","22,919","10,970","6,116","1,090","28"
"경상북도 경주시 (4713000000)","259,452","259,452","19,058","25,591","29,430","29,344","41,999","46,110","34,053","22,290","10,307","1,198","72","129,944","129,944","9,734","13,486","16,693","15,517","21,834","23,791","16,400","9,184","3,037","254","14","129,508","129,508","9,324","12,105","12,737","13,827","20,165","22,319","17,653","13,106","7,270","944","58","257,903","257,903","18,308","24,386","29,084","28,187","40,763","46,401","35,567","22,798","11,009","1,329","71","129,178","129,178","9,362","12,849","16,509","14,959","21,241","23,929","17,184","9,530","3,326","273","16","128,725","128,725","8,946","11,537","12,575","13,228","19,522","22,472","18,383","13,268","7,683","1,056","55","256,864","256,864","17,582","23,227","28,789","27,546","38,847","47,328","37,049","23,361","11,600","1,457","78","128,802","128,802","9,000","12,204","16,371","14,596","20,328","24,383","18,015","10,003","3,593","292","17","128,062","128,062","8,582","11,023","12,418","12,950","18,519","22,945","19,034","13,358","8,007","1,165","61","255,402","255,402","16,942","22,060","27,997","26,584","37,811","47,073","38,847","23,967","12,457","1,576","88","127,928","127,928","8,642","11,540","15,856","14,084","19,807","24,268","19,000","10,512","3,877","322","20","127,474","127,474","8,300","10,520","12,141","12,500","18,004","22,805","19,847","13,455","8,580","1,254","68","253,502","253,502","16,196","20,836","26,921","25,460","36,687","46,852","41,169","24,523","13,012","1,754","92","126,911","126,911","8,296","10,892","15,192","13,588","19,117","24,216","20,281","10,872","4,094","341","22","126,591","126,591","7,900","9,944","11,729","11,872","17,570","22,636","20,888","13,651","8,918","1,413","70","251,889","251,889","15,375","20,189","25,692","24,522","35,744","46,590","43,321","25,011","13,521","1,875","49","126,024","126,024","7,861","10,505","14,500","13,120","18,599","24,106","21,458","11,190","4,317","364","4","125,865","125,865","7,514","9,684","11,192","11,402","17,145","22,484","21,863","13,821","9,204","1,511","45"
"경상북도 김천시 (4715000000)","142,256","142,256","11,713","13,339","15,906","17,355","21,106","23,965","18,395","12,950","6,698","784","45","71,201","71,201","6,061","7,154","8,843","9,164","11,100","12,460","8,852","5,209","2,182","167","9","71,055","71,055","5,652","6,185","7,063","8,191","10,006","11,505","9,543","7,741","4,516","617","36","142,908","142,908","11,654","13,025","15,961","17,064","20,923","24,026","19,191","13,080","7,071","870","43","71,556","71,556","6,034","6,986","8,859","8,998","11,011","12,489","9,309","5,347","2,318","196","9","71,352","71,352","5,620","6,039","7,102","8,066","9,912","11,537","9,882","7,733","4,753","674","34","141,104","141,104","11,254","12,514","15,304","16,413","20,054","24,233","19,726","13,268","7,328","967","43","70,663","70,663","5,804","6,690","8,576","8,662","10,579","12,549","9,647","5,531","2,405","211","9","70,441","70,441","5,450","5,824","6,728","7,751","9,475","11,684","10,079","7,737","4,923","756","34","141,229","141,229","10,992","12,238","15,142","15,969","19,668","24,045","20,927","13,358","7,795","1,043","52","70,743","70,743","5,659","6,529","8,433","8,454","10,408","12,501","10,281","5,674","2,569","225","10","70,486","70,486","5,333","5,709","6,709","7,515","9,260","11,544","10,646","7,684","5,226","818","42","140,548","140,548","10,437","12,245","14,620","15,142","19,401","23,907","22,012","13,435","8,114","1,182","53","70,525","70,525","5,416","6,594","8,213","8,003","10,231","12,483","10,809","5,846","2,663","256","11","70,023","70,023","5,021","5,651","6,407","7,139","9,170","11,424","11,203","7,589","5,451","926","42","140,239","140,239","9,980","12,209","14,146","14,498","19,216","23,564","23,391","13,488","8,449","1,265","33","70,305","70,305","5,145","6,630","7,900","7,608","10,107","12,303","11,576","5,969","2,782","283","2","69,934","69,934","4,835","5,579","6,246","6,890","9,109","11,261","11,815","7,519","5,667","982","31"
"경상북도 안동시 (4717000000)","168,798","168,798","13,747","16,588","18,188","19,420","25,857","27,920","21,956","16,213","7,785","1,067","57","83,341","83,341","7,178","8,671","10,034","9,793","13,505","13,999","10,573","6,815","2,523","237","13","85,457","85,457","6,569","7,917","8,154","9,627","12,352","13,921","11,383","9,398","5,262","830","44","166,272","166,272","12,885","15,865","17,886","18,215","25,118","27,652","22,805","16,472","8,145","1,174","55","82,143","82,143","6,747","8,310","9,829","9,245","13,109","13,836","11,088","6,998","2,713","257","11","84,129","84,129","6,138","7,555","8,057","8,970","12,009","13,816","11,717","9,474","5,432","917","44","162,180","162,180","11,822","14,958","17,293","17,075","23,742","27,468","23,296","16,709","8,530","1,226","61","80,204","80,204","6,199","7,829","9,505","8,759","12,384","13,828","11,312","7,242","2,858","277","11","81,976","81,976","5,623","7,129","7,788","8,316","11,358","13,640","11,984","9,467","5,672","949","50","160,052","160,052","11,208","14,193","17,030","16,155","22,829","27,107","24,285","16,634","9,207","1,340","64","79,239","79,239","5,900","7,426","9,369","8,310","11,914","13,763","11,774","7,332","3,134","303","14","80,813","80,813","5,308","6,767","7,661","7,845","10,915","13,344","12,511","9,302","6,073","1,037","50","158,907","158,907","10,643","13,736","16,790","15,481","22,332","26,500","25,641","16,626","9,644","1,452","62","78,661","78,661","5,582","7,187","9,194","8,021","11,617","13,575","12,394","7,430","3,341","306","14","80,246","80,246","5,061","6,549","7,596","7,460","10,715","12,925","13,247","9,196","6,303","1,146","48","156,972","156,972","9,970","13,343","16,268","14,980","21,625","25,727","26,818","16,671","10,016","1,513","41","77,590","77,590","5,192","6,983","8,833","7,860","11,129","13,264","13,040","7,496","3,470","313","10","79,382","79,382","4,778","6,360","7,435","7,120","10,496","12,463","13,778","9,175","6,546","1,200","31"
"경상북도 구미시 (4719000000)","419,891","419,891","46,975","51,972","61,662","72,600","76,311","61,669","27,603","13,827","6,372","860","40","214,600","214,600","24,355","27,415","33,074","37,856","37,849","32,505","13,958","5,515","1,891","176","6","205,291","205,291","22,620","24,557","28,588","34,744","38,462","29,164","13,645","8,312","4,481","684","34","421,799","421,799","46,188","50,148","61,187","72,014","76,096","64,045","29,982","14,406","6,719","974","40","215,826","215,826","23,908","26,325","33,095","37,834","37,969","33,335","15,235","5,916","2,005","199","5","205,973","205,973","22,280","23,823","28,092","34,180","38,127","30,710","14,747","8,490","4,714","775","35","421,494","421,494","44,869","48,831","59,997","70,842","74,477","67,005","32,215","15,043","7,099","1,074","42","215,863","215,863","23,196","25,563","32,687","37,357","37,388","34,502","16,508","6,305","2,148","202","7","205,631","205,631","21,673","23,268","27,310","33,485","37,089","32,503","15,707","8,738","4,951","872","35","419,742","419,742","43,510","46,848","58,590","68,344","73,569","68,769","35,811","15,466","7,687","1,101","47","215,208","215,208","22,462","24,471","32,148","36,290","37,052","35,256","18,270","6,707","2,343","202","7","204,534","204,534","21,048","22,377","26,442","32,054","36,517","33,513","17,541","8,759","5,344","899","40","416,328","416,328","41,366","44,917","56,651","65,718","73,143","69,803","39,469","16,035","8,019","1,155","52","213,720","213,720","21,312","23,407","31,393","35,035","36,976","35,613","20,233","7,033","2,503","208","7","202,608","202,608","20,054","21,510","25,258","30,683","36,167","34,190","19,236","9,002","5,516","947","45","412,581","412,581","38,692","44,170","54,463","62,965","72,728","70,065","43,315","16,494","8,411","1,248","30","212,021","212,021","19,886","22,962","30,590","33,673","36,717","35,701","22,246","7,360","2,647","237","2","200,560","200,560","18,806","21,208","23,873","29,292","36,011","34,364","21,069","9,134","5,764","1,011","28"
"경상북도 영주시 (4721000000)","109,247","109,247","7,679","11,018","10,551","10,915","16,171","19,272","15,990","11,457","5,389","755","50","54,245","54,245","3,921","5,890","6,107","5,729","8,412","9,696","7,678","4,866","1,769","168","9","55,002","55,002","3,758","5,128","4,444","5,186","7,759","9,576","8,312","6,591","3,620","587","41","108,371","108,371","7,437","10,432","10,527","10,375","15,840","18,925","16,692","11,601","5,721","780","41","53,737","53,737","3,793","5,556","6,110","5,426","8,282","9,459","8,023","4,983","1,912","185","8","54,634","54,634","3,644","4,876","4,417","4,949","7,558","9,466","8,669","6,618","3,809","595","33","106,801","106,801","7,035","9,873","10,329","9,866","15,021","18,908","16,946","11,828","6,089","864","42","52,941","52,941","3,624","5,208","6,026","5,194","7,836","9,509","8,129","5,157","2,061","189","8","53,860","53,860","3,411","4,665","4,303","4,672","7,185","9,399","8,817","6,671","4,028","675","34","105,067","105,067","6,595","9,374","10,083","9,181","14,370","18,439","17,702","11,746","6,588","939","50","52,060","52,060","3,415","4,916","5,875","4,901","7,450","9,356","8,472","5,184","2,273","206","12","53,007","53,007","3,180","4,458","4,208","4,280","6,920","9,083","9,230","6,562","4,315","733","38","103,119","103,119","6,100","8,883","9,629","8,488","13,901","17,941","18,377","11,868","6,856","1,016","60","51,070","51,070","3,153","4,624","5,672","4,511","7,208","9,139","8,804","5,338","2,392","218","11","52,049","52,049","2,947","4,259","3,957","3,977","6,693","8,802","9,573","6,530","4,464","798","49","101,942","101,942","5,742","8,608","9,477","8,121","13,410","17,337","19,200","11,785","7,112","1,101","49","50,591","50,591","2,996","4,493","5,514","4,369","6,889","8,966","9,254","5,331","2,528","244","7","51,351","51,351","2,746","4,115","3,963","3,752","6,521","8,371","9,946","6,454","4,584","857","42"
"경상북도 영천시 (4723000000)","100,521","100,521","6,341","7,892","10,012","10,289","14,421","17,903","15,901","11,709","5,496","520","37","50,644","50,644","3,298","4,198","5,716","5,605","7,871","9,379","7,833","4,812","1,790","131","11","49,877","49,877","3,043","3,694","4,296","4,684","6,550","8,524","8,068","6,897","3,706","389","26","100,615","100,615","6,122","7,530","10,151","10,094","13,898","18,068","16,379","11,933","5,848","551","41","50,857","50,857","3,171","4,015","5,933","5,479","7,539","9,489","8,162","5,021","1,906","127","15","49,758","49,758","2,951","3,515","4,218","4,615","6,359","8,579","8,217","6,912","3,942","424","26","101,595","101,595","5,880","7,281","10,501","9,952","13,325","18,679","16,905","12,166","6,225","639","42","51,453","51,453","3,017","3,938","6,143","5,434","7,267","9,794","8,439","5,229","2,032","145","15","50,142","50,142","2,863","3,343","4,358","4,518","6,058","8,885","8,466","6,937","4,193","494","27","102,470","102,470","5,915","6,987","10,700","9,780","13,059","18,497","17,842","12,262","6,673","713","42","52,100","52,100","3,008","3,795","6,355","5,338","7,143","9,750","8,949","5,380","2,207","160","15","50,370","50,370","2,907","3,192","4,345","4,442","5,916","8,747","8,893","6,882","4,466","553","27","102,015","102,015","5,699","6,692","10,151","9,440","12,658","18,310","18,724","12,538","6,966","794","43","51,812","51,812","2,888","3,593","5,995","5,167","6,950","9,795","9,352","5,597","2,269","192","14","50,203","50,203","2,811","3,099","4,156","4,273","5,708","8,515","9,372","6,941","4,697","602","29","101,888","101,888","5,527","6,547","9,646","9,149","12,245","18,106","19,721","12,741","7,291","894","21","51,737","51,737","2,811","3,490","5,668","4,955","6,730","9,695","9,974","5,805","2,396","208","5","50,151","50,151","2,716","3,057","3,978","4,194","5,515","8,411","9,747","6,936","4,895","686","16"
"경상북도 상주시 (4725000000)","101,799","101,799","6,252","9,013","9,184","9,010","13,658","18,268","15,860","12,774","6,774","960","46","49,824","49,824","3,284","4,814","5,208","4,828","7,298","9,354","7,652","5,034","2,135","210","7","51,975","51,975","2,968","4,199","3,976","4,182","6,360","8,914","8,208","7,740","4,639","750","39","100,947","100,947","6,027","8,520","9,093","8,725","13,114","18,070","16,377","12,770","7,170","1,039","42","49,344","49,344","3,166","4,531","5,149","4,725","6,954","9,225","7,978","5,142","2,262","205","7","51,603","51,603","2,861","3,989","3,944","4,000","6,160","8,845","8,399","7,628","4,908","834","35","100,297","100,297","5,740","8,180","9,050","8,454","12,460","18,008","16,924","12,771","7,562","1,103","45","49,046","49,046","3,002","4,328","5,153","4,536","6,665","9,232","8,264","5,249","2,395","217","5","51,251","51,251","2,738","3,852","3,897","3,918","5,795","8,776","8,660","7,522","5,167","886","40","100,688","100,688","5,451","8,223","9,122","8,125","12,215","17,722","17,718","12,777","8,086","1,200","49","49,378","49,378","2,820","4,407","5,239","4,406","6,492","9,207","8,610","5,386","2,567","236","8","51,310","51,310","2,631","3,816","3,883","3,719","5,723","8,515","9,108","7,391","5,519","964","41","97,228","97,228","5,200","7,541","8,163","7,445","11,490","16,728","18,318","12,639","8,366","1,276","62","47,634","47,634","2,688","3,933","4,750","4,015","6,091","8,828","8,988","5,452","2,632","244","13","49,594","49,594","2,512","3,608","3,413","3,430","5,399","7,900","9,330","7,187","5,734","1,032","49","95,566","95,566","4,902","7,295","7,641","7,029","10,949","16,169","19,155","12,388","8,621","1,381","36","46,869","46,869","2,552","3,847","4,411","3,771","5,794","8,591","9,472","5,449","2,720","260","2","48,697","48,697","2,350","3,448","3,230","3,258","5,155","7,578","9,683","6,939","5,901","1,121","34"
